rank	word	wordlength	count	frequenz(count*100/8063)	sum frequenz	zipf(rank*count)	zipf(max/rank)
53	teneo	5	3	0.0372	67.0346	159	2.8
53	amicos	6	3	0.0372	67.0718	159	2.8
53	cupio	5	3	0.0372	67.109	159	2.8
53	i	1	3	0.0372	67.1462	159	2.8
53	incipit	7	3	0.0372	67.1834	159	2.8
53	quos	4	3	0.0372	67.2206	159	2.8
53	tune	4	3	0.0372	67.2578	159	2.8
53	alio	4	3	0.0372	67.2951	159	2.8
53	iure	4	3	0.0372	67.3323	159	2.8
53	potius	6	3	0.0372	67.3695	159	2.8
53	putabam	7	3	0.0372	67.4067	159	2.8
53	tanto	5	3	0.0372	67.4439	159	2.8
53	periclum	8	3	0.0372	67.4811	159	2.8
53	iniuria	7	3	0.0372	67.5183	159	2.8
53	filio	5	3	0.0372	67.5555	159	2.8
53	nonne	5	3	0.0372	67.5927	159	2.8
54	dolore	6	2	0.0248	67.6175	108	2.8
54	paene	5	2	0.0248	67.6423	108	2.8
54	liberi	6	2	0.0248	67.6671	108	2.8
54	videat	6	2	0.0248	67.6919	108	2.8
54	perque	6	2	0.0248	67.7167	108	2.8
54	au	2	2	0.0248	67.7415	108	2.8
54	pericli	7	2	0.0248	67.7663	108	2.8
54	inveniam	8	2	0.0248	67.7911	108	2.8
54	potiu	5	2	0.0248	67.8159	108	2.8
54	incepi	6	2	0.0248	67.8408	108	2.8
54	chremem	7	2	0.0248	67.8656	108	2.8
54	tecum	5	2	0.0248	67.8904	108	2.8
54	obstetricem	11	2	0.0248	67.9152	108	2.8
54	foras	5	2	0.0248	67.94	108	2.8
54	pereo	5	2	0.0248	67.9648	108	2.8
54	sui	3	2	0.0248	67.9896	108	2.8
54	inproviso	9	2	0.0248	68.0144	108	2.8
54	egreditur	9	2	0.0248	68.0392	108	2.8
54	spes	4	2	0.0248	68.064	108	2.8
54	pudet	5	2	0.0248	68.0888	108	2.8
54	cura	4	2	0.0248	68.1136	108	2.8
54	hospes	6	2	0.0248	68.1384	108	2.8
54	noli	4	2	0.0248	68.1632	108	2.8
54	mors	4	2	0.0248	68.188	108	2.8
